                                                                     
   wavelen         flux     sky_flux     flux_unc  xpixel    ypixel     response   flag 
   5566.5654  7.28327e-18  5.68627e-17  1.27509e-18    1920   122.572  1.95258e+16  0     
   5568.7490  5.30213e-18  5.65824e-17  1.25992e-18    1921   122.579  1.93508e+16  0     
   5570.9326  6.38747e-18  6.51615e-17  1.35486e-18    1922   122.586  1.91811e+16  0     
   5573.1157  4.35674e-18  5.29468e-16  3.62101e-18    1923   122.593  1.90096e+16  0     
   5575.2988  1.67773e-17  1.50238e-15  6.11964e-18    1924   122.600  1.88368e+16  0     
   5577.4819  7.26069e-18  1.83048e-15  6.76168e-18    1925   122.607  1.86557e+16  0     
   5579.6646 -7.68396e-18  1.60801e-15  6.34248e-18    1926   122.614  1.84717e+16  0     
   5581.8472  1.11788e-17  6.03979e-16  3.96159e-18    1927   122.621  1.82859e+16  0     
   5584.0293  5.23605e-18  1.55164e-16  2.05627e-18    1928   122.628  1.80857e+16  0     
   5586.2114  7.93037e-18  8.09106e-17  1.55751e-18    1929   122.635  1.78773e+16  0     
   5588.3936  8.11143e-18  6.71699e-17  1.44948e-18    1930   122.642  1.76662e+16  0     
   5590.5752  6.99314e-18  6.20256e-17  1.40057e-18    1931   122.648  1.74574e+16  0     
   5592.7568  8.53559e-18  5.47087e-17  1.35381e-18    1932   122.655  1.72412e+16  0     
   5594.9380  5.65188e-18  5.36275e-17  1.32357e-18    1933   122.662  1.70086e+16  0     
   5597.1191  8.99106e-18  5.36567e-17  1.36799e-18    1934   122.669  1.67729e+16  0     
   5599.3003  7.59226e-18  5.23299e-17  1.35052e-18    1935   122.676  1.65365e+16  0     
   5601.4810  8.68884e-18  5.28769e-17  1.37818e-18    1936   122.683  1.62983e+16  0     
   5603.6616  7.73759e-18  5.54224e-17  1.40577e-18    1937   122.690  1.60572e+16  0     
   5605.8418  9.14043e-18  5.47276e-17  1.42471e-18    1938   122.697  1.58134e+16  0     
   5608.0220  6.10468e-18  5.09411e-17  1.36444e-18    1939   122.704  1.55665e+16  0     
   5610.2017  6.74713e-18  4.83251e-17  1.35481e-18    1940   122.711  1.53138e+16  0     
   5612.3813  1.00756e-17  4.64889e-17  1.38376e-18    1941   122.717  1.50631e+16  0     
   5614.5610  8.78574e-18  4.57112e-17  1.37344e-18    1942   122.724  1.48073e+16  0     
   5616.7402  8.48450e-18  4.53487e-17  1.37880e-18    1943   122.731  1.45552e+16  0     
   5618.9194  8.46353e-18  4.57402e-17  1.39685e-18    1944   122.738  1.42950e+16  0     
   5621.0981  8.74634e-18  4.77844e-17  1.43851e-18    1945   122.745  1.40257e+16  0     
   5623.2764  6.18500e-18  4.87343e-17  1.43510e-18    1946   122.752  1.37572e+16  0     
   5625.4551  7.87194e-18  4.84046e-17  1.46697e-18    1947   122.759  1.34853e+16  0     
   5627.6333  8.36934e-18  4.50081e-17  1.44959e-18    1948   122.766  1.32019e+16  0     
   5629.8110  8.78460e-18  4.34091e-17  1.45215e-18    1949   122.772  1.29263e+16  0     
   5631.9888  8.14140e-18  4.23525e-17  1.44875e-18    1950   122.779  1.26451e+16  0     
   5634.1665  9.65452e-18  4.25927e-17  1.48864e-18    1951   122.786  1.23740e+16  0     
   5636.3438  7.89108e-18  4.33379e-17  1.49409e-18    1952   122.793  1.21049e+16  0     
   5638.5205  9.45580e-18  4.37529e-17  1.53866e-18    1953   122.800  1.18329e+16  0     
   5640.6973  7.36922e-18  4.50447e-17  1.54861e-18    1954   122.807  1.15610e+16  0     
   5642.8740  7.00884e-18  4.46032e-17  1.55980e-18    1955   122.813  1.12788e+16  0     
   5645.0503  7.61270e-18  4.54677e-17  1.60157e-18    1956   122.820  1.09985e+16  0     
   5647.2266  6.45469e-18  4.54083e-17  1.60903e-18    1957   122.827  1.07161e+16  0     
   5649.4028  6.91941e-18  4.43694e-17  1.62514e-18    1958   122.834  1.04412e+16  0     
   5651.5781  7.36377e-18  4.25740e-17  1.63117e-18    1959   122.841  1.01678e+16  0     
   5653.7539  8.27088e-18  4.21856e-17  1.66435e-18    1960   122.847  9.89253e+15  0     
   5655.9287  9.89257e-18  4.20778e-17  1.71360e-18    1961   122.854  9.61111e+15  0     
   5658.1040  6.56366e-18  4.15592e-17  1.68650e-18    1962   122.861  9.33900e+15  0     
   5660.2788  8.92768e-18  4.19626e-17  1.75671e-18    1963   122.868  9.06449e+15  0     
   5662.4531  8.78320e-18  4.39866e-17  1.81518e-18    1964   122.875  8.79508e+15  0     
   5663.2480  8.20542e-18  3.21153e-17  1.76177e-18     231   438.654  7.69004e+15  0     
   5664.3916  1.01178e-17  3.25625e-17  1.79168e-18     232   438.654  7.76092e+15  0     
   5665.5352  1.20895e-17  3.33377e-17  1.82686e-18     233   438.655  7.83200e+15  0     
   5666.6787  7.58880e-18  3.49745e-17  1.77026e-18     234   438.656  7.90309e+15  0     
   5667.8218  4.88408e-18  3.72921e-17  1.75441e-18     235   438.657  7.97367e+15  0     
   5668.9658  8.00853e-18  3.84319e-17  1.81417e-18     236   438.658  8.04364e+15  0     
   5670.1094  7.78765e-18  4.09518e-17  1.84078e-18     237   438.659  8.11412e+15  0     
   5671.2529  7.27886e-18  4.15817e-17  1.83321e-18     238   438.660  8.18519e+15  0     
   5672.3965  5.66821e-18  4.05549e-17  1.78303e-18     239   438.661  8.25530e+15  0     
   5673.5400  8.25070e-18  3.97253e-17  1.80144e-18     240   438.662  8.32502e+15  0     
   5674.6841  6.18619e-18  3.75408e-17  1.72593e-18     241   438.663  8.39542e+15  0     
   5675.8276  6.85769e-18  3.54138e-17  1.69408e-18     242   438.664  8.46552e+15  0     
   5676.9717  6.88478e-18  3.39387e-17  1.66225e-18     243   438.665  8.53613e+15  0     
   5678.1157  7.09700e-18  3.32320e-17  1.64592e-18     244   438.666  8.60747e+15  0     
   5679.2593  4.01051e-18  3.25205e-17  1.57489e-18     245   438.667  8.67742e+15  0     
   5680.4033  5.84808e-18  3.16343e-17  1.58352e-18     246   438.668  8.74459e+15  0     
   5681.5474  5.44984e-18  3.22450e-17  1.57974e-18     247   438.669  8.81189e+15  0     
   5682.6914  5.93943e-18  3.18434e-17  1.57395e-18     248   438.670  8.87935e+15  0     
   5683.8354  5.69575e-18  3.08531e-17  1.54626e-18     249   438.671  8.94707e+15  0     
   5684.9795  6.73548e-18  3.20350e-17  1.57573e-18     250   438.672  9.01594e+15  0     
   5686.1240  6.10430e-18  3.20720e-17  1.55887e-18     251   438.672  9.08500e+15  0     
   5687.2681  7.10801e-18  3.09656e-17  1.55028e-18     252   438.673  9.15266e+15  0     
   5688.4126  5.00959e-18  3.24119e-17  1.53274e-18     253   438.674  9.22097e+15  0     
   5689.5566  6.21555e-18  3.14845e-17  1.53053e-18     254   438.675  9.28916e+15  0     
   5690.7012  4.74792e-18  3.26501e-17  1.51905e-18     255   438.676  9.35608e+15  0     
   5691.8457  7.10622e-18  3.15700e-17  1.53328e-18     256   438.677  9.42218e+15  0     
   5692.9897  6.97837e-18  3.25101e-17  1.53990e-18     257   438.678  9.48758e+15  0     
   5694.1343  7.67047e-18  3.30368e-17  1.55292e-18     258   438.679  9.55142e+15  0     
   5695.2788  5.19512e-18  3.28299e-17  1.50456e-18     259   438.680  9.61467e+15  0     
   5696.4233  5.82417e-18  3.29745e-17  1.51097e-18     260   438.681  9.67816e+15  0     
   5697.5679  6.10542e-18  3.39726e-17  1.52525e-18     261   438.682  9.74098e+15  0     
   5698.7129  7.14295e-18  3.28451e-17  1.51804e-18     262   438.683  9.80407e+15  0     
   5699.8574  2.78128e-18  3.39794e-17  1.46134e-18     263   438.684  9.86774e+15  0     
   5701.0020  8.06642e-18  3.30004e-17  1.52333e-18     264   438.685  9.92930e+15  0     
   5702.1470  7.43405e-18  3.30182e-17  1.50848e-18     265   438.686  9.98992e+15  0     
   5703.2915  6.08589e-18  3.28539e-17  1.47974e-18     266   438.687  1.00508e+16  0     
   5704.4365  4.71257e-18  3.16399e-17  1.43378e-18     267   438.688  1.01113e+16  0     
   5705.5815  7.12819e-18  3.27065e-17  1.48317e-18     268   438.689  1.01713e+16  0     
   5706.7261  6.55306e-18  3.27437e-17  1.46986e-18     269   438.690  1.02305e+16  0     
   5707.8711  4.51978e-18  3.33540e-17  1.44290e-18     270   438.691  1.02893e+16  0     
   5709.0161  7.35784e-18  3.22575e-17  1.46510e-18     271   438.692  1.03457e+16  0     
   5710.1611  7.55649e-18  3.25302e-17  1.46767e-18     272   438.693  1.04011e+16  0     
   5711.3066  6.88118e-18  3.20783e-17  1.44592e-18     273   438.694  1.04569e+16  0     
   5712.4517  6.04539e-18  3.25700e-17  1.43628e-18     274   438.695  1.05110e+16  0     
   5713.5967  4.08168e-18  3.22441e-17  1.39652e-18     275   438.696  1.05646e+16  0     
   5714.7417  6.40726e-18  3.17433e-17  1.42070e-18     276   438.697  1.06173e+16  0     
   5715.8872  3.33924e-18  3.17354e-17  1.36872e-18     277   438.698  1.06691e+16  0     
   5717.0327  8.20591e-18  3.20140e-17  1.44397e-18     278   438.699  1.07201e+16  0     
   5718.1777  2.77420e-18  3.18610e-17  1.35404e-18     279   438.699  1.07714e+16  0     
   5719.3232  7.55485e-18  3.25496e-17  1.43429e-18     280   438.700  1.08222e+16  0     
   5720.4688  6.37497e-18  3.26008e-17  1.41356e-18     281   438.701  1.08719e+16  0     
   5721.6143  8.21681e-18  3.21932e-17  1.43122e-18     282   438.702  1.09212e+16  0     
   5722.7598  6.80036e-18  3.15674e-17  1.39688e-18     283   438.703  1.09716e+16  0     
   5723.9053  6.61557e-18  3.25300e-17  1.40488e-18     284   438.704  1.10212e+16  0     
   5725.0508  6.61591e-18  3.22345e-17  1.39697e-18     285   438.705  1.10684e+16  0     
   5726.1963  5.15262e-18  3.16820e-17  1.36303e-18     286   438.706  1.11158e+16  0     
   5727.3418  6.25542e-18  3.22823e-17  1.38539e-18     287   438.707  1.11628e+16  0     
   5728.4878  7.52597e-18  3.12929e-17  1.38626e-18     288   438.708  1.12090e+16  0     
   5729.6333  6.48576e-18  3.11194e-17  1.36488e-18     289   438.709  1.12536e+16  0     
   5730.7793  5.54123e-18  3.04980e-17  1.33799e-18     290   438.710  1.12978e+16  0     
   5731.9253  4.41488e-18  3.04520e-17  1.31693e-18     291   438.711  1.13413e+16  0     
   5733.0708  5.74335e-18  3.07696e-17  1.33928e-18     292   438.712  1.13835e+16  0     
   5734.2168  6.00855e-18  3.09246e-17  1.34278e-18     293   438.713  1.14250e+16  0     
   5735.3628  4.70315e-18  3.05114e-17  1.31383e-18     294   438.714  1.14658e+16  0     
   5736.5088  6.03606e-18  3.02085e-17  1.32685e-18     295   438.715  1.15058e+16  0     
   5737.6548  4.69692e-18  3.05075e-17  1.30840e-18     296   438.716  1.15446e+16  0     
   5738.8008  5.48043e-18  3.04155e-17  1.31633e-18     297   438.717  1.15838e+16  0     
   5739.9473  6.05450e-18  3.01058e-17  1.31775e-18     298   438.718  1.16228e+16  0     
   5741.0933  6.13824e-18  2.98864e-17  1.31313e-18     299   438.719  1.16617e+16  0     
   5742.2393  5.29612e-18  3.07550e-17  1.31102e-18     300   438.720  1.16999e+16  0     
   5743.3857  5.24493e-18  2.97755e-17  1.29295e-18     301   438.721  1.17371e+16  0     
   5744.5322  4.00450e-18  2.98876e-17  1.27327e-18     302   438.722  1.17740e+16  0     
   5745.6782  4.97167e-18  3.03692e-17  1.29320e-18     303   438.723  1.18089e+16  0     
   5746.8247  5.08228e-18  3.17006e-17  1.31259e-18     304   438.724  1.18442e+16  0     
   5747.9712  6.63566e-18  2.99699e-17  1.30766e-18     305   438.725  1.18798e+16  0     
   5749.1177  4.76614e-18  2.92810e-17  1.26681e-18     306   438.726  1.19143e+16  0     
   5750.2642  6.21068e-18  3.04388e-17  1.30399e-18     307   438.727  1.19475e+16  0     
   5751.4106  5.50498e-18  3.02495e-17  1.28847e-18     308   438.728  1.19817e+16  0     
   5752.5571  6.99973e-18  2.98954e-17  1.30328e-18     309   438.729  1.20163e+16  0     
   5753.7036  5.06420e-18  3.07793e-17  1.28550e-18     310   438.730  1.20505e+16  0     
   5754.8506  3.60853e-18  3.07483e-17  1.26098e-18     311   438.731  1.20851e+16  0     
   5755.9971  6.32952e-18  3.00304e-17  1.28898e-18     312   438.732  1.21184e+16  0     
   5757.1440  6.15655e-18  2.96269e-17  1.27845e-18     313   438.733  1.21502e+16  0     
   5758.2905  6.82285e-18  2.99548e-17  1.29117e-18     314   438.734  1.21827e+16  0     
   5759.4375  3.64565e-18  3.07711e-17  1.25402e-18     315   438.735  1.22148e+16  0     
   5760.5845  7.14516e-18  3.01241e-17  1.29445e-18     316   438.736  1.22468e+16  0     
   5761.7310  4.18295e-18  3.06957e-17  1.25718e-18     317   438.737  1.22780e+16  0     
   5762.8779  5.84352e-18  3.15777e-17  1.29293e-18     318   438.738  1.23079e+16  0     
   5764.0249  6.55151e-18  3.31042e-17  1.32316e-18     319   438.739  1.23382e+16  0     
   5765.1719  3.65486e-18  3.45079e-17  1.30005e-18     320   438.740  1.23673e+16  0     
   5766.3193  5.53495e-18  3.58294e-17  1.34351e-18     321   438.741  1.23970e+16  0     
   5767.4663  8.04217e-18  3.62048e-17  1.38103e-18     322   438.742  1.24280e+16  0     
   5768.6133  6.79436e-18  3.54831e-17  1.35235e-18     323   438.743  1.24580e+16  0     
   5769.7607  4.74021e-18  3.46832e-17  1.31083e-18     324   438.744  1.24864e+16  0     
   5770.9077  6.55681e-18  3.32070e-17  1.31400e-18     325   438.745  1.25135e+16  0     
   5772.0552  6.61766e-18  3.22981e-17  1.30043e-18     326   438.746  1.25399e+16  0     
   5773.2026  6.54793e-18  3.04903e-17  1.27206e-18     327   438.747  1.25645e+16  0     
   5774.3496  6.93970e-18  3.03674e-17  1.27454e-18     328   438.748  1.25884e+16  0     
   5775.4971  4.07698e-18  3.06663e-17  1.23572e-18     329   438.749  1.26108e+16  0     
   5776.6445  4.70709e-18  3.03419e-17  1.23894e-18     330   438.750  1.26338e+16  0     
   5777.7920  6.51785e-18  3.04725e-17  1.26588e-18     331   438.751  1.26587e+16  0     
   5778.9395  6.60559e-18  3.06252e-17  1.26786e-18     332   438.752  1.26845e+16  0     
   5780.0869  5.74410e-18  2.95800e-17  1.23861e-18     333   438.753  1.27111e+16  0     
   5781.2349  5.55366e-18  2.88321e-17  1.22319e-18     334   438.754  1.27387e+16  0     
   5782.3823  5.54432e-18  2.91272e-17  1.22590e-18     335   438.755  1.27660e+16  0     
   5783.5298  5.33027e-18  2.91738e-17  1.22193e-18     336   438.756  1.27928e+16  0     
   5784.6777  7.18116e-18  2.94025e-17  1.25082e-18     337   438.757  1.28197e+16  0     
   5785.8257  6.48965e-18  2.91889e-17  1.23611e-18     338   438.758  1.28480e+16  0     
   5786.9731  4.46585e-18  2.93879e-17  1.20765e-18     339   438.759  1.28766e+16  0     
   5788.1211  8.19934e-18  2.99046e-17  1.26777e-18     340   438.760  1.29045e+16  0     
   5789.2690  6.09426e-18  3.01140e-17  1.23912e-18     341   438.761  1.29321e+16  0     
   5790.4170  6.20238e-18  2.97244e-17  1.23344e-18     342   438.762  1.29613e+16  0     
   5791.5649  6.72630e-18  3.05918e-17  1.25175e-18     343   438.763  1.29915e+16  0     
   5792.7129  6.72110e-18  3.00702e-17  1.24257e-18     344   438.764  1.30215e+16  0     
   5793.8608  6.83762e-18  3.04574e-17  1.24808e-18     345   438.765  1.30520e+16  0     
   5795.0088  4.15340e-18  2.96195e-17  1.19537e-18     346   438.766  1.30823e+16  0     
   5796.1572  5.21004e-18  3.05611e-17  1.22298e-18     347   438.767  1.31120e+16  0     
   5797.3052  5.64279e-18  2.98710e-17  1.21769e-18     348   438.768  1.31413e+16  0     
   5798.4536  6.64978e-18  3.05052e-17  1.23968e-18     349   438.769  1.31695e+16  0     
   5799.6016  7.17568e-18  2.97748e-17  1.23529e-18     350   438.770  1.31970e+16  0     
   5800.7500  5.10193e-18  3.05344e-17  1.21504e-18     351   438.772  1.32242e+16  0     
   5801.8984  5.30803e-18  3.04552e-17  1.21544e-18     352   438.773  1.32511e+16  0     
   5803.0469  7.06634e-18  3.04416e-17  1.23884e-18     353   438.774  1.32777e+16  0     
   5804.1953  5.12188e-18  3.10688e-17  1.21877e-18     354   438.775  1.33039e+16  0     
   5805.3433  6.73535e-18  3.13115e-17  1.24362e-18     355   438.776  1.33295e+16  0     
   5806.4922  6.65836e-18  3.14409e-17  1.24303e-18     356   438.777  1.33543e+16  0     
   5807.6406  5.71203e-18  3.20031e-17  1.23629e-18     357   438.778  1.33800e+16  0     
   5808.7891  5.71010e-18  3.16787e-17  1.23030e-18     358   438.779  1.34070e+16  0     
   5809.9375  4.93797e-18  3.23161e-17  1.22694e-18     359   438.780  1.34349e+16  0     
   5811.0864  5.25641e-18  3.12902e-17  1.21550e-18     360   438.781  1.34631e+16  0     
   5812.2349  4.14406e-18  3.05813e-17  1.18803e-18     361   438.782  1.34911e+16  0     
   5813.3838  5.58893e-18  3.03920e-17  1.20460e-18     362   438.783  1.35189e+16  0     
   5814.5327  6.49152e-18  3.02892e-17  1.21453e-18     363   438.784  1.35459e+16  0     
   5815.6816  6.25162e-18  3.00806e-17  1.20686e-18     364   438.785  1.35721e+16  0     
   5816.8301  4.72890e-18  3.05164e-17  1.19006e-18     365   438.786  1.35985e+16  0     
   5817.9790  5.72929e-18  3.00461e-17  1.19627e-18     366   438.787  1.36252e+16  0     
   5819.1279  5.13595e-18  3.06398e-17  1.19494e-18     367   438.788  1.36517e+16  0     
   5820.2769  6.39167e-18  3.11951e-17  1.21903e-18     368   438.789  1.36779e+16  0     
   5821.4258  4.29438e-18  3.10934e-17  1.18680e-18     369   438.790  1.37041e+16  0     
   5822.5752  3.20804e-18  3.07291e-17  1.16468e-18     370   438.791  1.37304e+16  0     
   5823.7241  4.83293e-18  3.07396e-17  1.18678e-18     371   438.792  1.37572e+16  0     
   5824.8735  6.35053e-18  3.04638e-17  1.20295e-18     372   438.793  1.37834e+16  0     
   5826.0225  3.83537e-18  3.02179e-17  1.16261e-18     373   438.794  1.38071e+16  0     
   5827.1719  5.56987e-18  3.07843e-17  1.19416e-18     374   438.795  1.38307e+16  0     
   5828.3208  5.39268e-18  3.05405e-17  1.18707e-18     375   438.796  1.38546e+16  0     
   5829.4702  7.46202e-18  3.05234e-17  1.21448e-18     376   438.797  1.38773e+16  0     
   5830.6196  5.29877e-18  3.00719e-17  1.17693e-18     377   438.798  1.38996e+16  0     
   5831.7690  5.78098e-18  3.05136e-17  1.18884e-18     378   438.799  1.39218e+16  0     
   5832.9185  3.90650e-18  3.05573e-17  1.16186e-18     379   438.801  1.39446e+16  0     
   5834.0679  5.40336e-18  3.02608e-17  1.17772e-18     380   438.802  1.39687e+16  0     
   5835.2173  6.69831e-18  3.05880e-17  1.19914e-18     381   438.803  1.39929e+16  0     
   5836.3667  5.80788e-18  3.03718e-17  1.18262e-18     382   438.804  1.40168e+16  0     
   5837.5166  7.20235e-18  2.99697e-17  1.19524e-18     383   438.805  1.40406e+16  0     
   5838.6660  6.91852e-18  3.03053e-17  1.19481e-18     384   438.806  1.40641e+16  0     
   5839.8159  5.09068e-18  3.03321e-17  1.16873e-18     385   438.807  1.40853e+16  0     
   5840.9653  7.20338e-18  3.05248e-17  1.19982e-18     386   438.808  1.41036e+16  0     
   5842.1152  3.02987e-18  3.04886e-17  1.13992e-18     387   438.809  1.41220e+16  0     
   5843.2651  5.73717e-18  2.96863e-17  1.16610e-18     388   438.810  1.41408e+16  0     
   5844.4146  6.21608e-18  2.99200e-17  1.17515e-18     389   438.811  1.41600e+16  0     
   5845.5645  5.00694e-18  3.18895e-17  1.18477e-18     390   438.812  1.41791e+16  0     
   5846.7144  4.56815e-18  3.10266e-17  1.16578e-18     391   438.813  1.41986e+16  0     
   5847.8643  5.53597e-18  3.23489e-17  1.19647e-18     392   438.814  1.42173e+16  0     
   5849.0142  8.55463e-19  3.34926e-17  1.14654e-18     393   438.815  1.42345e+16  0     
   5850.1646  4.09322e-18  3.36827e-17  1.19336e-18     394   438.816  1.42515e+16  0     
   5851.3145  6.13187e-18  3.35558e-17  1.21824e-18     395   438.817  1.42693e+16  0     
   5852.4644  6.12841e-18  3.28867e-17  1.20836e-18     396   438.818  1.42878e+16  0     
